OTU,Sample,Abundance,ID,Day,Type,Sites,Treatment,Treatment1,Treatment2,Group,Domain,Phylum,Class,Order,Family,Genus,Species,taxa_OTU,order_OTU
JF135937.1.1340,D63.10,0,D63.10,63,DNA,D63(1.0kPa-N),No_Urea_1.0kPa,Without urea,1.0kPa,HM,D_0__Bacteria,D_1__Actinobacteria,D_2__Actinobacteria,D_3__Micrococcales,D_4__Microbacteriaceae,D_5__Frigoribacterium,D_6__uncultured Frigoribacterium sp.,JF135937.1.1340,16: g_Frigoribacterium
GU731256.1.1400,D0.09,0,D0.09,0,DNA,D0(1.0kPa-N),No_Urea_1.0kPa,Without urea,1.0kPa,,D_0__Bacteria,D_1__Firmicutes,D_2__Bacilli,D_3__Bacillales,D_4__Paenibacillaceae,D_5__uncultured,D_6__bacterium enrichment culture clone heteroC10_4W,GU731256.1.1400,17: f_Paenibacillaceae
GU731256.1.1400,D0.14,0,D0.14,0,DNA,D0(10kPa-N),No_Urea_10kPa,Without urea,10kPa,,D_0__Bacteria,D_1__Firmicutes,D_2__Bacilli,D_3__Bacillales,D_4__Paenibacillaceae,D_5__uncultured,D_6__bacterium enrichment culture clone heteroC10_4W,GU731256.1.1400,17: f_Paenibacillaceae
GU731256.1.1400,D0.10,0,D0.10,0,DNA,D0(1.0kPa-N),No_Urea_1.0kPa,Without urea,1.0kPa,,D_0__Bacteria,D_1__Firmicutes,D_2__Bacilli,D_3__Bacillales,D_4__Paenibacillaceae,D_5__uncultured,D_6__bacterium enrichment culture clone heteroC10_4W,GU731256.1.1400,17: f_Paenibacillaceae
GU731256.1.1400,D0.01,0,D0.01,0,DNA,D0(1.0kPa+N),Urea_1.0kPa,With urea,1.0kPa,,D_0__Bacteria,D_1__Firmicutes,D_2__Bacilli,D_3__Bacillales,D_4__Paenibacillaceae,D_5__uncultured,D_6__bacterium enrichment culture clone heteroC10_4W,GU731256.1.1400,17: f_Paenibacillaceae
GU731256.1.1400,D0.13,0,D0.13,0,DNA,D0(10kPa-N),No_Urea_10kPa,Without urea,10kPa,,D_0__Bacteria,D_1__Firmicutes,D_2__Bacilli,D_3__Bacillales,D_4__Paenibacillaceae,D_5__uncultured,D_6__bacterium enrichment culture clone heteroC10_4W,GU731256.1.1400,17: f_Paenibacillaceae
GU731256.1.1400,D0.02,0,D0.02,0,DNA,D0(1.0kPa+N),Urea_1.0kPa,With urea,1.0kPa,,D_0__Bacteria,D_1__Firmicutes,D_2__Bacilli,D_3__Bacillales,D_4__Paenibacillaceae,D_5__uncultured,D_6__bacterium enrichment culture clone heteroC10_4W,GU731256.1.1400,17: f_Paenibacillaceae
GU731256.1.1400,D0.15,0,D0.15,0,DNA,D0(10kPa-N),No_Urea_10kPa,Without urea,10kPa,,D_0__Bacteria,D_1__Firmicutes,D_2__Bacilli,D_3__Bacillales,D_4__Paenibacillaceae,D_5__uncultured,D_6__bacterium enrichment culture clone heteroC10_4W,GU731256.1.1400,17: f_Paenibacillaceae
GU731256.1.1400,D0.08,0,D0.08,0,DNA,D0(10kPa+N),Urea_10kPa,With urea,10kPa,,D_0__Bacteria,D_1__Firmicutes,D_2__Bacilli,D_3__Bacillales,D_4__Paenibacillaceae,D_5__uncultured,D_6__bacterium enrichment culture clone heteroC10_4W,GU731256.1.1400,17: f_Paenibacillaceae
GU731256.1.1400,D0.11,0,D0.11,0,DNA,D0(1.0kPa-N),No_Urea_1.0kPa,Without urea,1.0kPa,,D_0__Bacteria,D_1__Firmicutes,D_2__Bacilli,D_3__Bacillales,D_4__Paenibacillaceae,D_5__uncultured,D_6__bacterium enrichment culture clone heteroC10_4W,GU731256.1.1400,17: f_Paenibacillaceae
GU731256.1.1400,D0.07,0,D0.07,0,DNA,D0(10kPa+N),Urea_10kPa,With urea,10kPa,,D_0__Bacteria,D_1__Firmicutes,D_2__Bacilli,D_3__Bacillales,D_4__Paenibacillaceae,D_5__uncultured,D_6__bacterium enrichment culture clone heteroC10_4W,GU731256.1.1400,17: f_Paenibacillaceae
GU731256.1.1400,D0.05,0,D0.05,0,DNA,D0(10kPa+N),Urea_10kPa,With urea,10kPa,,D_0__Bacteria,D_1__Firmicutes,D_2__Bacilli,D_3__Bacillales,D_4__Paenibacillaceae,D_5__uncultured,D_6__bacterium enrichment culture clone heteroC10_4W,GU731256.1.1400,17: f_Paenibacillaceae
GU731256.1.1400,D0.03,0,D0.03,0,DNA,D0(1.0kPa+N),Urea_1.0kPa,With urea,1.0kPa,,D_0__Bacteria,D_1__Firmicutes,D_2__Bacilli,D_3__Bacillales,D_4__Paenibacillaceae,D_5__uncultured,D_6__bacterium enrichment culture clone heteroC10_4W,GU731256.1.1400,17: f_Paenibacillaceae
GU731256.1.1400,D7.08,96,D7.08,7,DNA,D7(10kPa+N),Urea_10kPa,With urea,10kPa,LM,D_0__Bacteria,D_1__Firmicutes,D_2__Bacilli,D_3__Bacillales,D_4__Paenibacillaceae,D_5__uncultured,D_6__bacterium enrichment culture clone heteroC10_4W,GU731256.1.1400,17: f_Paenibacillaceae
GU731256.1.1400,D7.03,15,D7.03,7,DNA,D7(1.0kPa+N),Urea_1.0kPa,With urea,1.0kPa,HM,D_0__Bacteria,D_1__Firmicutes,D_2__Bacilli,D_3__Bacillales,D_4__Paenibacillaceae,D_5__uncultured,D_6__bacterium enrichment culture clone heteroC10_4W,GU731256.1.1400,17: f_Paenibacillaceae
GU731256.1.1400,D7.02,11,D7.02,7,DNA,D7(1.0kPa+N),Urea_1.0kPa,With urea,1.0kPa,HM,D_0__Bacteria,D_1__Firmicutes,D_2__Bacilli,D_3__Bacillales,D_4__Paenibacillaceae,D_5__uncultured,D_6__bacterium enrichment culture clone heteroC10_4W,GU731256.1.1400,17: f_Paenibacillaceae
GU731256.1.1400,D7.01,8,D7.01,7,DNA,D7(1.0kPa+N),Urea_1.0kPa,With urea,1.0kPa,,D_0__Bacteria,D_1__Firmicutes,D_2__Bacilli,D_3__Bacillales,D_4__Paenibacillaceae,D_5__uncultured,D_6__bacterium enrichment culture clone heteroC10_4W,GU731256.1.1400,17: f_Paenibacillaceae
GU731256.1.1400,D7.11,0,D7.11,7,DNA,D7(1.0kPa-N),No_Urea_1.0kPa,Without urea,1.0kPa,HM,D_0__Bacteria,D_1__Firmicutes,D_2__Bacilli,D_3__Bacillales,D_4__Paenibacillaceae,D_5__uncultured,D_6__bacterium enrichment culture clone heteroC10_4W,GU731256.1.1400,17: f_Paenibacillaceae
GU731256.1.1400,D7.09,0,D7.09,7,DNA,D7(1.0kPa-N),No_Urea_1.0kPa,Without urea,1.0kPa,HM,D_0__Bacteria,D_1__Firmicutes,D_2__Bacilli,D_3__Bacillales,D_4__Paenibacillaceae,D_5__uncultured,D_6__bacterium enrichment culture clone heteroC10_4W,GU731256.1.1400,17: f_Paenibacillaceae
GU731256.1.1400,D7.14,0,D7.14,7,DNA,D7(10kPa-N),No_Urea_10kPa,Without urea,10kPa,LM,D_0__Bacteria,D_1__Firmicutes,D_2__Bacilli,D_3__Bacillales,D_4__Paenibacillaceae,D_5__uncultured,D_6__bacterium enrichment culture clone heteroC10_4W,GU731256.1.1400,17: f_Paenibacillaceae
GU731256.1.1400,D7.15,0,D7.15,7,DNA,D7(10kPa-N),No_Urea_10kPa,Without urea,10kPa,LM,D_0__Bacteria,D_1__Firmicutes,D_2__Bacilli,D_3__Bacillales,D_4__Paenibacillaceae,D_5__uncultured,D_6__bacterium enrichment culture clone heteroC10_4W,GU731256.1.1400,17: f_Paenibacillaceae
GU731256.1.1400,D7.13,0,D7.13,7,DNA,D7(10kPa-N),No_Urea_10kPa,Without urea,10kPa,LM,D_0__Bacteria,D_1__Firmicutes,D_2__Bacilli,D_3__Bacillales,D_4__Paenibacillaceae,D_5__uncultured,D_6__bacterium enrichment culture clone heteroC10_4W,GU731256.1.1400,17: f_Paenibacillaceae
GU731256.1.1400,D7.10,0,D7.10,7,DNA,D7(1.0kPa-N),No_Urea_1.0kPa,Without urea,1.0kPa,HM,D_0__Bacteria,D_1__Firmicutes,D_2__Bacilli,D_3__Bacillales,D_4__Paenibacillaceae,D_5__uncultured,D_6__bacterium enrichment culture clone heteroC10_4W,GU731256.1.1400,17: f_Paenibacillaceae
GU731256.1.1400,D14.07,337,D14.07,14,DNA,D14(10kPa+N),Urea_10kPa,With urea,10kPa,LM,D_0__Bacteria,D_1__Firmicutes,D_2__Bacilli,D_3__Bacillales,D_4__Paenibacillaceae,D_5__uncultured,D_6__bacterium enrichment culture clone heteroC10_4W,GU731256.1.1400,17: f_Paenibacillaceae
GU731256.1.1400,D14.06,161,D14.06,14,DNA,D14(10kPa+N),Urea_10kPa,With urea,10kPa,LM,D_0__Bacteria,D_1__Firmicutes,D_2__Bacilli,D_3__Bacillales,D_4__Paenibacillaceae,D_5__uncultured,D_6__bacterium enrichment culture clone heteroC10_4W,GU731256.1.1400,17: f_Paenibacillaceae
GU731256.1.1400,D14.08,97,D14.08,14,DNA,D14(10kPa+N),Urea_10kPa,With urea,10kPa,LM,D_0__Bacteria,D_1__Firmicutes,D_2__Bacilli,D_3__Bacillales,D_4__Paenibacillaceae,D_5__uncultured,D_6__bacterium enrichment culture clone heteroC10_4W,GU731256.1.1400,17: f_Paenibacillaceae
GU731256.1.1400,D14.04,37,D14.04,14,DNA,D14(1.0kPa+N),Urea_1.0kPa,With urea,1.0kPa,HM,D_0__Bacteria,D_1__Firmicutes,D_2__Bacilli,D_3__Bacillales,D_4__Paenibacillaceae,D_5__uncultured,D_6__bacterium enrichment culture clone heteroC10_4W,GU731256.1.1400,17: f_Paenibacillaceae
GU731256.1.1400,D14.02,37,D14.02,14,DNA,D14(1.0kPa+N),Urea_1.0kPa,With urea,1.0kPa,HM,D_0__Bacteria,D_1__Firmicutes,D_2__Bacilli,D_3__Bacillales,D_4__Paenibacillaceae,D_5__uncultured,D_6__bacterium enrichment culture clone heteroC10_4W,GU731256.1.1400,17: f_Paenibacillaceae
GU731256.1.1400,D14.03,29,D14.03,14,DNA,D14(1.0kPa+N),Urea_1.0kPa,With urea,1.0kPa,HM,D_0__Bacteria,D_1__Firmicutes,D_2__Bacilli,D_3__Bacillales,D_4__Paenibacillaceae,D_5__uncultured,D_6__bacterium enrichment culture clone heteroC10_4W,GU731256.1.1400,17: f_Paenibacillaceae
GU731256.1.1400,D21.08,26,D21.08,21,DNA,D21(10kPa+N),Urea_10kPa,With urea,10kPa,LM,D_0__Bacteria,D_1__Firmicutes,D_2__Bacilli,D_3__Bacillales,D_4__Paenibacillaceae,D_5__uncultured,D_6__bacterium enrichment culture clone heteroC10_4W,GU731256.1.1400,17: f_Paenibacillaceae
GU731256.1.1400,D21.01,13,D21.01,21,DNA,D21(1.0kPa+N),Urea_1.0kPa,With urea,1.0kPa,HM,D_0__Bacteria,D_1__Firmicutes,D_2__Bacilli,D_3__Bacillales,D_4__Paenibacillaceae,D_5__uncultured,D_6__bacterium enrichment culture clone heteroC10_4W,GU731256.1.1400,17: f_Paenibacillaceae
GU731256.1.1400,D21.04,6,D21.04,21,DNA,D21(1.0kPa+N),Urea_1.0kPa,With urea,1.0kPa,HM,D_0__Bacteria,D_1__Firmicutes,D_2__Bacilli,D_3__Bacillales,D_4__Paenibacillaceae,D_5__uncultured,D_6__bacterium enrichment culture clone heteroC10_4W,GU731256.1.1400,17: f_Paenibacillaceae
GU731256.1.1400,D21.10,0,D21.10,21,DNA,D21(1.0kPa-N),No_Urea_1.0kPa,Without urea,1.0kPa,HM,D_0__Bacteria,D_1__Firmicutes,D_2__Bacilli,D_3__Bacillales,D_4__Paenibacillaceae,D_5__uncultured,D_6__bacterium enrichment culture clone heteroC10_4W,GU731256.1.1400,17: f_Paenibacillaceae
GU731256.1.1400,D21.11,0,D21.11,21,DNA,D21(1.0kPa-N),No_Urea_1.0kPa,Without urea,1.0kPa,HM,D_0__Bacteria,D_1__Firmicutes,D_2__Bacilli,D_3__Bacillales,D_4__Paenibacillaceae,D_5__uncultured,D_6__bacterium enrichment culture clone heteroC10_4W,GU731256.1.1400,17: f_Paenibacillaceae
GU731256.1.1400,D21.16,0,D21.16,21,DNA,D21(10kPa-N),No_Urea_10kPa,Without urea,10kPa,LM,D_0__Bacteria,D_1__Firmicutes,D_2__Bacilli,D_3__Bacillales,D_4__Paenibacillaceae,D_5__uncultured,D_6__bacterium enrichment culture clone heteroC10_4W,GU731256.1.1400,17: f_Paenibacillaceae
GU731256.1.1400,D21.09,0,D21.09,21,DNA,D21(1.0kPa-N),No_Urea_1.0kPa,Without urea,1.0kPa,HM,D_0__Bacteria,D_1__Firmicutes,D_2__Bacilli,D_3__Bacillales,D_4__Paenibacillaceae,D_5__uncultured,D_6__bacterium enrichment culture clone heteroC10_4W,GU731256.1.1400,17: f_Paenibacillaceae
GU731256.1.1400,D35.03,8,D35.03,35,DNA,D35(1.0kPa+N),Urea_1.0kPa,With urea,1.0kPa,HM,D_0__Bacteria,D_1__Firmicutes,D_2__Bacilli,D_3__Bacillales,D_4__Paenibacillaceae,D_5__uncultured,D_6__bacterium enrichment culture clone heteroC10_4W,GU731256.1.1400,17: f_Paenibacillaceae
GU731256.1.1400,D35.07,8,D35.07,35,DNA,D35(10kPa+N),Urea_10kPa,With urea,10kPa,LM,D_0__Bacteria,D_1__Firmicutes,D_2__Bacilli,D_3__Bacillales,D_4__Paenibacillaceae,D_5__uncultured,D_6__bacterium enrichment culture clone heteroC10_4W,GU731256.1.1400,17: f_Paenibacillaceae
GU731256.1.1400,D35.02,5,D35.02,35,DNA,D35(1.0kPa+N),Urea_1.0kPa,With urea,1.0kPa,HM,D_0__Bacteria,D_1__Firmicutes,D_2__Bacilli,D_3__Bacillales,D_4__Paenibacillaceae,D_5__uncultured,D_6__bacterium enrichment culture clone heteroC10_4W,GU731256.1.1400,17: f_Paenibacillaceae
GU731256.1.1400,D35.05,3,D35.05,35,DNA,D35(10kPa+N),Urea_10kPa,With urea,10kPa,LM,D_0__Bacteria,D_1__Firmicutes,D_2__Bacilli,D_3__Bacillales,D_4__Paenibacillaceae,D_5__uncultured,D_6__bacterium enrichment culture clone heteroC10_4W,GU731256.1.1400,17: f_Paenibacillaceae
GU731256.1.1400,D35.01,2,D35.01,35,DNA,D35(1.0kPa+N),Urea_1.0kPa,With urea,1.0kPa,HM,D_0__Bacteria,D_1__Firmicutes,D_2__Bacilli,D_3__Bacillales,D_4__Paenibacillaceae,D_5__uncultured,D_6__bacterium enrichment culture clone heteroC10_4W,GU731256.1.1400,17: f_Paenibacillaceae
GU731256.1.1400,D35.06,0,D35.06,35,DNA,D35(10kPa+N),Urea_10kPa,With urea,10kPa,LM,D_0__Bacteria,D_1__Firmicutes,D_2__Bacilli,D_3__Bacillales,D_4__Paenibacillaceae,D_5__uncultured,D_6__bacterium enrichment culture clone heteroC10_4W,GU731256.1.1400,17: f_Paenibacillaceae
GU731256.1.1400,D63.07,1,D63.07,63,DNA,D63(10kPa+N),Urea_10kPa,With urea,10kPa,LM,D_0__Bacteria,D_1__Firmicutes,D_2__Bacilli,D_3__Bacillales,D_4__Paenibacillaceae,D_5__uncultured,D_6__bacterium enrichment culture clone heteroC10_4W,GU731256.1.1400,17: f_Paenibacillaceae
GU731256.1.1400,D63.11,0,D63.11,63,DNA,D63(1.0kPa-N),No_Urea_1.0kPa,Without urea,1.0kPa,HM,D_0__Bacteria,D_1__Firmicutes,D_2__Bacilli,D_3__Bacillales,D_4__Paenibacillaceae,D_5__uncultured,D_6__bacterium enrichment culture clone heteroC10_4W,GU731256.1.1400,17: f_Paenibacillaceae
GU731256.1.1400,D63.02,0,D63.02,63,DNA,D63(1.0kPa+N),Urea_1.0kPa,With urea,1.0kPa,HM,D_0__Bacteria,D_1__Firmicutes,D_2__Bacilli,D_3__Bacillales,D_4__Paenibacillaceae,D_5__uncultured,D_6__bacterium enrichment culture clone heteroC10_4W,GU731256.1.1400,17: f_Paenibacillaceae
GU731256.1.1400,D63.09,0,D63.09,63,DNA,D63(1.0kPa-N),No_Urea_1.0kPa,Without urea,1.0kPa,HM,D_0__Bacteria,D_1__Firmicutes,D_2__Bacilli,D_3__Bacillales,D_4__Paenibacillaceae,D_5__uncultured,D_6__bacterium enrichment culture clone heteroC10_4W,GU731256.1.1400,17: f_Paenibacillaceae
GU731256.1.1400,D63.14,0,D63.14,63,DNA,D63(10kPa-N),No_Urea_10kPa,Without urea,10kPa,LM,D_0__Bacteria,D_1__Firmicutes,D_2__Bacilli,D_3__Bacillales,D_4__Paenibacillaceae,D_5__uncultured,D_6__bacterium enrichment culture clone heteroC10_4W,GU731256.1.1400,17: f_Paenibacillaceae
GU731256.1.1400,D63.05,0,D63.05,63,DNA,D63(10kPa+N),Urea_10kPa,With urea,10kPa,LM,D_0__Bacteria,D_1__Firmicutes,D_2__Bacilli,D_3__Bacillales,D_4__Paenibacillaceae,D_5__uncultured,D_6__bacterium enrichment culture clone heteroC10_4W,GU731256.1.1400,17: f_Paenibacillaceae
GU731256.1.1400,D63.01,0,D63.01,63,DNA,D63(1.0kPa+N),Urea_1.0kPa,With urea,1.0kPa,HM,D_0__Bacteria,D_1__Firmicutes,D_2__Bacilli,D_3__Bacillales,D_4__Paenibacillaceae,D_5__uncultured,D_6__bacterium enrichment culture clone heteroC10_4W,GU731256.1.1400,17: f_Paenibacillaceae
GU731256.1.1400,D63.06,0,D63.06,63,DNA,D63(10kPa+N),Urea_10kPa,With urea,10kPa,LM,D_0__Bacteria,D_1__Firmicutes,D_2__Bacilli,D_3__Bacillales,D_4__Paenibacillaceae,D_5__uncultured,D_6__bacterium enrichment culture clone heteroC10_4W,GU731256.1.1400,17: f_Paenibacillaceae
GU731256.1.1400,D63.13,0,D63.13,63,DNA,D63(10kPa-N),No_Urea_10kPa,Without urea,10kPa,LM,D_0__Bacteria,D_1__Firmicutes,D_2__Bacilli,D_3__Bacillales,D_4__Paenibacillaceae,D_5__uncultured,D_6__bacterium enrichment culture clone heteroC10_4W,GU731256.1.1400,17: f_Paenibacillaceae
GU731256.1.1400,D63.10,0,D63.10,63,DNA,D63(1.0kPa-N),No_Urea_1.0kPa,Without urea,1.0kPa,HM,D_0__Bacteria,D_1__Firmicutes,D_2__Bacilli,D_3__Bacillales,D_4__Paenibacillaceae,D_5__uncultured,D_6__bacterium enrichment culture clone heteroC10_4W,GU731256.1.1400,17: f_Paenibacillaceae
GU731256.1.1400,D63.03,0,D63.03,63,DNA,D63(1.0kPa+N),Urea_1.0kPa,With urea,1.0kPa,HM,D_0__Bacteria,D_1__Firmicutes,D_2__Bacilli,D_3__Bacillales,D_4__Paenibacillaceae,D_5__uncultured,D_6__bacterium enrichment culture clone heteroC10_4W,GU731256.1.1400,17: f_Paenibacillaceae
GU731256.1.1400,D63.15,0,D63.15,63,DNA,D63(10kPa-N),No_Urea_10kPa,Without urea,10kPa,LM,D_0__Bacteria,D_1__Firmicutes,D_2__Bacilli,D_3__Bacillales,D_4__Paenibacillaceae,D_5__uncultured,D_6__bacterium enrichment culture clone heteroC10_4W,GU731256.1.1400,17: f_Paenibacillaceae
New.ReferenceOTU1480,D0.09,0,D0.09,0,DNA,D0(1.0kPa-N),No_Urea_1.0kPa,Without urea,1.0kPa,,D_0__Bacteria,D_1__Verrucomicrobia,D_2__Spartobacteria,D_3__Chthoniobacterales,D_4__Chthoniobacteraceae,D_5__Chthoniobacter,D_6__uncultured bacterium,New.ReferenceOTU1480,18: g_Chthoniobacter
New.ReferenceOTU1480,D0.05,0,D0.05,0,DNA,D0(10kPa+N),Urea_10kPa,With urea,10kPa,,D_0__Bacteria,D_1__Verrucomicrobia,D_2__Spartobacteria,D_3__Chthoniobacterales,D_4__Chthoniobacteraceae,D_5__Chthoniobacter,D_6__uncultured bacterium,New.ReferenceOTU1480,18: g_Chthoniobacter
New.ReferenceOTU1480,D0.08,0,D0.08,0,DNA,D0(10kPa+N),Urea_10kPa,With urea,10kPa,,D_0__Bacteria,D_1__Verrucomicrobia,D_2__Spartobacteria,D_3__Chthoniobacterales,D_4__Chthoniobacteraceae,D_5__Chthoniobacter,D_6__uncultured bacterium,New.ReferenceOTU1480,18: g_Chthoniobacter
New.ReferenceOTU1480,D0.10,0,D0.10,0,DNA,D0(1.0kPa-N),No_Urea_1.0kPa,Without urea,1.0kPa,,D_0__Bacteria,D_1__Verrucomicrobia,D_2__Spartobacteria,D_3__Chthoniobacterales,D_4__Chthoniobacteraceae,D_5__Chthoniobacter,D_6__uncultured bacterium,New.ReferenceOTU1480,18: g_Chthoniobacter
New.ReferenceOTU1480,D0.03,0,D0.03,0,DNA,D0(1.0kPa+N),Urea_1.0kPa,With urea,1.0kPa,,D_0__Bacteria,D_1__Verrucomicrobia,D_2__Spartobacteria,D_3__Chthoniobacterales,D_4__Chthoniobacteraceae,D_5__Chthoniobacter,D_6__uncultured bacterium,New.ReferenceOTU1480,18: g_Chthoniobacter
New.ReferenceOTU1480,D0.02,0,D0.02,0,DNA,D0(1.0kPa+N),Urea_1.0kPa,With urea,1.0kPa,,D_0__Bacteria,D_1__Verrucomicrobia,D_2__Spartobacteria,D_3__Chthoniobacterales,D_4__Chthoniobacteraceae,D_5__Chthoniobacter,D_6__uncultured bacterium,New.ReferenceOTU1480,18: g_Chthoniobacter
New.ReferenceOTU1480,D0.07,0,D0.07,0,DNA,D0(10kPa+N),Urea_10kPa,With urea,10kPa,,D_0__Bacteria,D_1__Verrucomicrobia,D_2__Spartobacteria,D_3__Chthoniobacterales,D_4__Chthoniobacteraceae,D_5__Chthoniobacter,D_6__uncultured bacterium,New.ReferenceOTU1480,18: g_Chthoniobacter
New.ReferenceOTU1480,D0.13,0,D0.13,0,DNA,D0(10kPa-N),No_Urea_10kPa,Without urea,10kPa,,D_0__Bacteria,D_1__Verrucomicrobia,D_2__Spartobacteria,D_3__Chthoniobacterales,D_4__Chthoniobacteraceae,D_5__Chthoniobacter,D_6__uncultured bacterium,New.ReferenceOTU1480,18: g_Chthoniobacter
New.ReferenceOTU1480,D0.14,0,D0.14,0,DNA,D0(10kPa-N),No_Urea_10kPa,Without urea,10kPa,,D_0__Bacteria,D_1__Verrucomicrobia,D_2__Spartobacteria,D_3__Chthoniobacterales,D_4__Chthoniobacteraceae,D_5__Chthoniobacter,D_6__uncultured bacterium,New.ReferenceOTU1480,18: g_Chthoniobacter
New.ReferenceOTU1480,D0.01,0,D0.01,0,DNA,D0(1.0kPa+N),Urea_1.0kPa,With urea,1.0kPa,,D_0__Bacteria,D_1__Verrucomicrobia,D_2__Spartobacteria,D_3__Chthoniobacterales,D_4__Chthoniobacteraceae,D_5__Chthoniobacter,D_6__uncultured bacterium,New.ReferenceOTU1480,18: g_Chthoniobacter
New.ReferenceOTU1480,D0.11,0,D0.11,0,DNA,D0(1.0kPa-N),No_Urea_1.0kPa,Without urea,1.0kPa,,D_0__Bacteria,D_1__Verrucomicrobia,D_2__Spartobacteria,D_3__Chthoniobacterales,D_4__Chthoniobacteraceae,D_5__Chthoniobacter,D_6__uncultured bacterium,New.ReferenceOTU1480,18: g_Chthoniobacter
New.ReferenceOTU1480,D0.15,0,D0.15,0,DNA,D0(10kPa-N),No_Urea_10kPa,Without urea,10kPa,,D_0__Bacteria,D_1__Verrucomicrobia,D_2__Spartobacteria,D_3__Chthoniobacterales,D_4__Chthoniobacteraceae,D_5__Chthoniobacter,D_6__uncultured bacterium,New.ReferenceOTU1480,18: g_Chthoniobacter
New.ReferenceOTU1480,D7.03,20,D7.03,7,DNA,D7(1.0kPa+N),Urea_1.0kPa,With urea,1.0kPa,HM,D_0__Bacteria,D_1__Verrucomicrobia,D_2__Spartobacteria,D_3__Chthoniobacterales,D_4__Chthoniobacteraceae,D_5__Chthoniobacter,D_6__uncultured bacterium,New.ReferenceOTU1480,18: g_Chthoniobacter
New.ReferenceOTU1480,D7.08,18,D7.08,7,DNA,D7(10kPa+N),Urea_10kPa,With urea,10kPa,LM,D_0__Bacteria,D_1__Verrucomicrobia,D_2__Spartobacteria,D_3__Chthoniobacterales,D_4__Chthoniobacteraceae,D_5__Chthoniobacter,D_6__uncultured bacterium,New.ReferenceOTU1480,18: g_Chthoniobacter
New.ReferenceOTU1480,D7.02,17,D7.02,7,DNA,D7(1.0kPa+N),Urea_1.0kPa,With urea,1.0kPa,HM,D_0__Bacteria,D_1__Verrucomicrobia,D_2__Spartobacteria,D_3__Chthoniobacterales,D_4__Chthoniobacteraceae,D_5__Chthoniobacter,D_6__uncultured bacterium,New.ReferenceOTU1480,18: g_Chthoniobacter
New.ReferenceOTU1480,D7.01,14,D7.01,7,DNA,D7(1.0kPa+N),Urea_1.0kPa,With urea,1.0kPa,,D_0__Bacteria,D_1__Verrucomicrobia,D_2__Spartobacteria,D_3__Chthoniobacterales,D_4__Chthoniobacteraceae,D_5__Chthoniobacter,D_6__uncultured bacterium,New.ReferenceOTU1480,18: g_Chthoniobacter
New.ReferenceOTU1480,D7.15,0,D7.15,7,DNA,D7(10kPa-N),No_Urea_10kPa,Without urea,10kPa,LM,D_0__Bacteria,D_1__Verrucomicrobia,D_2__Spartobacteria,D_3__Chthoniobacterales,D_4__Chthoniobacteraceae,D_5__Chthoniobacter,D_6__uncultured bacterium,New.ReferenceOTU1480,18: g_Chthoniobacter
New.ReferenceOTU1480,D7.13,0,D7.13,7,DNA,D7(10kPa-N),No_Urea_10kPa,Without urea,10kPa,LM,D_0__Bacteria,D_1__Verrucomicrobia,D_2__Spartobacteria,D_3__Chthoniobacterales,D_4__Chthoniobacteraceae,D_5__Chthoniobacter,D_6__uncultured bacterium,New.ReferenceOTU1480,18: g_Chthoniobacter
New.ReferenceOTU1480,D7.14,0,D7.14,7,DNA,D7(10kPa-N),No_Urea_10kPa,Without urea,10kPa,LM,D_0__Bacteria,D_1__Verrucomicrobia,D_2__Spartobacteria,D_3__Chthoniobacterales,D_4__Chthoniobacteraceae,D_5__Chthoniobacter,D_6__uncultured bacterium,New.ReferenceOTU1480,18: g_Chthoniobacter
New.ReferenceOTU1480,D7.11,0,D7.11,7,DNA,D7(1.0kPa-N),No_Urea_1.0kPa,Without urea,1.0kPa,HM,D_0__Bacteria,D_1__Verrucomicrobia,D_2__Spartobacteria,D_3__Chthoniobacterales,D_4__Chthoniobacteraceae,D_5__Chthoniobacter,D_6__uncultured bacterium,New.ReferenceOTU1480,18: g_Chthoniobacter
New.ReferenceOTU1480,D7.09,0,D7.09,7,DNA,D7(1.0kPa-N),No_Urea_1.0kPa,Without urea,1.0kPa,HM,D_0__Bacteria,D_1__Verrucomicrobia,D_2__Spartobacteria,D_3__Chthoniobacterales,D_4__Chthoniobacteraceae,D_5__Chthoniobacter,D_6__uncultured bacterium,New.ReferenceOTU1480,18: g_Chthoniobacter
New.ReferenceOTU1480,D7.10,0,D7.10,7,DNA,D7(1.0kPa-N),No_Urea_1.0kPa,Without urea,1.0kPa,HM,D_0__Bacteria,D_1__Verrucomicrobia,D_2__Spartobacteria,D_3__Chthoniobacterales,D_4__Chthoniobacteraceae,D_5__Chthoniobacter,D_6__uncultured bacterium,New.ReferenceOTU1480,18: g_Chthoniobacter
New.ReferenceOTU1480,D14.06,134,D14.06,14,DNA,D14(10kPa+N),Urea_10kPa,With urea,10kPa,LM,D_0__Bacteria,D_1__Verrucomicrobia,D_2__Spartobacteria,D_3__Chthoniobacterales,D_4__Chthoniobacteraceae,D_5__Chthoniobacter,D_6__uncultured bacterium,New.ReferenceOTU1480,18: g_Chthoniobacter
New.ReferenceOTU1480,D14.08,125,D14.08,14,DNA,D14(10kPa+N),Urea_10kPa,With urea,10kPa,LM,D_0__Bacteria,D_1__Verrucomicrobia,D_2__Spartobacteria,D_3__Chthoniobacterales,D_4__Chthoniobacteraceae,D_5__Chthoniobacter,D_6__uncultured bacterium,New.ReferenceOTU1480,18: g_Chthoniobacter
